6930,-1,"Detachment point of risk sold",,1003,"_NA","Not applicable"
6931,-1,"Risk transfer claimed by originator institution",,1003,"_NA","Not applicable"
6936,-1,"Gross carrying amount (flow)",,1003,"_NA","Not applicable"
6950,-1,"Number of instruments",,1003,"_NA","Not applicable"
6958,-1,"Gross carrying amount of collateral obtained during the period (flow)",,1003,"_NA","Not applicable"
6959,-1,"Accumulated negative changes for collateral obtained",,1003,"_NA","Not applicable"
6960,-1,"Gross carrying amount of collateral obtained",,1003,"_NA","Not applicable"
6962,0,"Parent or subsidiary",,350,"RP","Related parties/Relationships"
7001,-1,"Amount of cash or cash equivalents collected net of costs",,1003,"_NA","Not applicable"
7017,-1,"Increase in impairment allowances, accumulated negative changes in fair value due to credit risk",,1003,"_NA","Not applicable"
7018,-1,"Increase in impairment allowances, accumulated negative changes in fair value due to credit risk.On interest accrued",,1003,"_NA","Not applicable"
7019,-1,"Decrease in impairment allowances, accumulated negative changes in fair value due to credit risk",,1003,"_NA","Not applicable"
7020,-1,"Decrease in impairment allowances, accumulated negative changes in fair value due to credit risk.Reversals",,1003,"_NA","Not applicable"
7021,-1,"Decrease in impairment allowances, accumulated negative changes in fair value due to credit risk.Unwinding effect (accounting)",,1003,"_NA","Not applicable"
7022,-1,"Write-offs during the period",,1003,"_NA","Not applicable"
7023,-1,"Write-offs during the period.Debt forgiveness",,1003,"_NA","Not applicable"
7028,-1,"Gross carrying amount of exposures  derecognised in exchange for collateral obtained by taking possession",,1003,"_NA","Not applicable"
7029,-1,"Accumulated impairment, accumulated negative changes in fair value due to credit risk for exposures  derecognised in exchange for collateral obtained by taking possession",,1003,"_NA","Not applicable"
7034,-1,"Cash collected net of costs in exchange of sold collateral",,1003,"_NA","Not applicable"
7035,-1,"Fair value of financial instruments replacing collateral sold",,1003,"_NA","Not applicable"
7041,-1,"Number of collaterals obtained by taking possession",,1003,"_NA","Not applicable"
7073,-1,"Weighted average of time past due",,1003,"_NA","Not applicable"
7074,-1,"Net cumulated recoveries from litigation procedures concluded during the period",,1003,"_NA","Not applicable"
7075,-1,"Gross carrying amount of exposures  derecognised due to litigation procedures concluded during the period",,1003,"_NA","Not applicable"
7077,-1,"Number of staff",,1003,"_NA","Not applicable"
7081,-1,"Number of ATMs",,1003,"_NA","Not applicable"
7090,0,"Type of identifier",,1003,"_NA","Not applicable"
7091,0,"Relationship of lending entity with issuing entity",,350,"RP","Related parties/Relationships"
7093,0,"Type of financial liability",,120,"MC","Main category"
7094,0,"Type of resolution stay agreement.Entity",,600,"ZZ","Code Lists"
7095,0,"Type of resolution stay agreement.Counterparty",,600,"ZZ","Code Lists"
7097,0,"Type of non-financial liability",,120,"MC","Main category"
7099,-1,"Number of accounts",,1003,"_NA","Not applicable"
7800,0,"Importance in terms of size (based on monetary amounts)",,600,"ZZ","Code Lists"
7801,0,"Importance in terms of size (based on numbers)",,600,"ZZ","Code Lists"
7802,0,"Importance in terms of cross-border activity",,600,"ZZ","Code Lists"
7803,0,"Importance in terms of market share",,600,"ZZ","Code Lists"
7804,0,"Ease of substitution in terms of market concentration",,600,"ZZ","Code Lists"
7805,0,"Ease of substitution in terms of time for substitution",,600,"ZZ","Code Lists"
7806,0,"Ease of substitution in terms of legal barriers to entry or expansion",,600,"ZZ","Code Lists"
7807,0,"Ease of substitution in terms of operational requirements to entry or expansion",,600,"ZZ","Code Lists"
7813,-1,"Value of open positions",,1003,"_NA","Not applicable"
7814,-1,"Nominal amount of transactions (average)",,1003,"_NA","Not applicable"
7815,-1,"Nominal amount of transactions (average). Payment transactions (amounts sent)",,1003,"_NA","Not applicable"
7816,-1,"Nominal amount of transactions (average). Cash withdrawals",,1003,"_NA","Not applicable"
7817,-1,"Nominal amount of transactions (average). Securities settlement (internal and external)",,1003,"_NA","Not applicable"
7818,-1,"Fee and commission",,1003,"_NA","Not applicable"
7819,-1,"Number of transactions.Underwritten transactions",,1003,"_NA","Not applicable"
7842,0,"MFI code",,1003,"_NA","Not applicable"
7843,0,"Type of identifier, other than LEI or MFI code",,1003,"_NA","Not applicable"
7900,0,"Type of report",,510,"SC","Scope of consolidation"
7901,0,"Name of region",,1003,"_NA","Not applicable"
7902,0,"Reference period for daily averages (first day)",,1003,"_NA","Not applicable"
7903,0,"Reference period for daily averages (last day)",,1003,"_NA","Not applicable"
7954,0,"FMI name. In predefined list",,633,"EN","Entity"
7955,0,"FMI name. Not in predefined list",,1003,"_NA","Not applicable"
7956,0,"Is a currency in which transactions / contracts are denominated",,1003,"_NA","Not applicable"
7958,0,"Comment required. Services provided to FMI / representative institution",,1003,"_NA","Not applicable"
7960,0,"Communication service provider other than FMI proprietary and SWIFT (name)",,1003,"_NA","Not applicable"
7962,0,"Comments required. Name of other service provider enabling access to FMI",,1003,"_NA","Not applicable"
7963,-1,"Contribution to default fund",,1003,"_NA","Not applicable"
7964,-1,"Value of positions",,1003,"_NA","Not applicable"
7965,-1,"Nominal amount of transactions",,1003,"_NA","Not applicable"
7966,-1,"Peak amount of intraday liquidity or collateral requirements",,1003,"_NA","Not applicable"
7967,-1,"Estimated amount of additional liquidity or collateral requirements in a stress situation",,1003,"_NA","Not applicable"
7976,0,"Type of issuance",,380,"RT","Risk transfer treatment"
7977,0,"Type of SRT (significant risk transfer)",,380,"RT","Risk transfer treatment"
7978,-1,"Number of transactions (average)",,1003,"_NA","Not applicable"
7979,-1,"Number of transactions (average). Payment transactions (amounts sent)",,1003,"_NA","Not applicable"
7980,-1,"Number of transactions (average). Cash withdrawals",,1003,"_NA","Not applicable"
7981,-1,"Number of transactions (average). Securities settlement (internal and external)",,1003,"_NA","Not applicable"
7982,0,"Currency in which the transaction / contract is denominated (string)",,1003,"_NA","Not applicable"
8145,0,"Article 7 or 10 Waiver granted",,600,"ZZ","Code Lists"
8178,0,"Comments required. Point of contact(s) at FMI/ intermediary for matters related to resolution of the entity",,1003,"_NA","Not applicable"
8179,0,"Communication provider is FMI proprietary",,1003,"_NA","Not applicable"
8180,0,"Communication provider is SWIFT",,1003,"_NA","Not applicable"
8181,0,"Comments required. Other services needed for acces to FMI",,1003,"_NA","Not applicable"
8182,0,"Link",,1003,"_NA","Not applicable"
8183,0,"Entity is included in the resolution group of reporting entity",,1003,"_NA","Not applicable"
8185,-1,"ID representing combination of user, FMI, system type and intermediary",,1003,"_NA","Not applicable"
8186,0,"Reference period for SVaR calculation (code list)",,130,"AP","Approach"
8194,0,"Comments required. Source of PDs",,1003,"_NA","Not applicable"
8195,0,"Comments required. Source of transition matrices",,1003,"_NA","Not applicable"
8198,-1,"Average duration of litigation procedures concluded during the period",,1003,"_NA","Not applicable"
8204,-1,"Value of the collateral (pre haircuts, uncapped)",,1003,"_NA","Not applicable"
8206,-1,"Accumulated negative changes for collateral obtained during the period (flow)",,1003,"_NA","Not applicable"
8207,-1,"Gains and losses on derecognition",,1003,"_NA","Not applicable"
8211,-1,"Amount of payment",,1003,"_NA","Not applicable"
8288,-1,"Number of staff (Headcount)",,1003,"_NA","Not applicable"
8289,-1,"Number of staff (FTE)",,1003,"_NA","Not applicable"
8290,-1,"Gross deferred amount (undiscounted)",,1003,"_NA","Not applicable"
8291,-1,"Adjustment to awarded remuneration",,1003,"_NA","Not applicable"
8292,0,"Comments required.Function of staff",,1003,"_NA","Not applicable"
8424,-1,"NSFR weighted amount",,1003,"_NA","Not applicable"
8435,-1,"Number of facilities",,1003,"_NA","Not applicable"
8436,0,"Reference area (IFRS 9) for forward looking information",,250,"GA","Geographical area"
8437,-1,"Exposure Value (IFRS 9)",,1003,"_NA","Not applicable"
8438,-1,"PD (IFRS 9)",,1003,"_NA","Not applicable"
8439,-1,"PD assigned to the obligor grade (without conservative adjustment)",,1003,"_NA","Not applicable"
8440,-1,"Average LGD (IFRS 9), weighted by PD * EAD",,1003,"_NA","Not applicable"
8441,-1,"Expected credit loss amount (IFRS 9)",,1003,"_NA","Not applicable"
8442,0,"Impairment status (IFRS 9 impairment stage)",,260,"IM","Impairment"
8443,-1,"PD (IFRS 9) that would trigger transfer to impairment stage 2",,1003,"_NA","Not applicable"
8444,-1,"Maximum PD (IFRS 9) that would allow the facility to be considered as a facility with low credit risk",,1003,"_NA","Not applicable"
8445,0,"Qualitative trigger for transfer to impairment stage 2",,600,"ZZ","Code Lists"
8446,-1,"GDP growth",,1003,"_NA","Not applicable"
8447,-1,"Weight of economic scenario for calculation of average (IFRS 9)",,1003,"_NA","Not applicable"
8480,0,"Is intragroup transaction",,1003,"_NA","Not applicable"
8486,-1,"Economic loss",,1003,"_NA","Not applicable"
8575,-1,"Variation of fixed overheads (%)","Describes the variation  between two different periods",1003,"_NA","Not applicable"
8580,0,"Name of Investee",,1003,"_NA","Not applicable"
8581,0,"National code of the Investee",,1003,"_NA","Not applicable"
8582,0,"National code of the Holding company",,1003,"_NA","Not applicable"
8583,-1,"Exposure value including total provisions and adjustments or deductions (uncapped)",,1003,"_NA","Not applicable"
8610,-1,"Market value, fair value",,1003,"_NA","Not applicable"
8611,-1,"Percentage of trading book business",,1003,"_NA","Not applicable"
8612,-1,"Percentage of business subject to market risk",,1003,"_NA","Not applicable"
8613,-1,"Sensitivity to delta risk factors",,1003,"_NA","Not applicable"
8614,-1,"Gross jump-to-default (JTD) amount",,1003,"_NA","Not applicable"
8615,-1,"Gross notional value",,1003,"_NA","Not applicable"
8640,-1,"Adjustment to risk weighted exposure amount due to SME supporting factor",,1003,"_NA","Not applicable"
8641,-1,"Adjustment to risk weighted exposure amount due to Infrastructure projects supporting factor",,1003,"_NA","Not applicable"
8643,-1,"Exposure value, net of value adjustments and provisions and excluding exposures cleared through a CCP",,1003,"_NA","Not applicable"
8648,-1,"Pre-credit derivatives risk weighted exposure amount",,1003,"_NA","Not applicable"
8670,0,"Is an institution with a public development unit",,1003,"_NA","Not applicable"
8671,0,"Is the public development credit institution / unit  guaranteed by  a central government",,1003,"_NA","Not applicable"
8672,0,"Is the public development credit institution / unit  guaranteed by  a regional government",,1003,"_NA","Not applicable"
8673,0,"Is the public development credit institution / unit  guaranteed by  a local authority",,1003,"_NA","Not applicable"
8674,0,"Is the viability of the public development credit institution/unit protected",,1003,"_NA","Not applicable"
8675,0,"Are the credit institutions' own funds requirements, funding requirements or promotional loans granted directly guaranteed?",,1003,"_NA","Not applicable"
8676,0,"Are the credit institutions' own funds requirements, funding requirements or promotional loans granted indirectly guaranteed?",,1003,"_NA","Not applicable"
8691,-1,"Replacement cost without the effect of NICA and cash variation margin",,1003,"_NA","Not applicable"
8692,-1,"Effect recognised of collateral on NICA for QCCP client-cleared transactions",,1003,"_NA","Not applicable"
8693,-1,"Potential future exposure value (multiplier at 1)",,1003,"_NA","Not applicable"
8694,-1,"Effect lower multiplier for QCCP client-cleared transaction on the PFE",,1003,"_NA","Not applicable"
8695,-1,"Accounting value under trade date accounting",,1003,"_NA","Not applicable"
8696,-1,"Amount offset in accounting under trade date accounting",,1003,"_NA","Not applicable"
8697,-1,"Amount offset for the calculation of the LR exposure value under trade date accounting",,1003,"_NA","Not applicable"
8698,-1,"Nominal value of commitments to pay under settlement date accounting",,1003,"_NA","Not applicable"
8699,-1,"Amount offset for the calculation of the LR exposure value under settlement date accounting",,1003,"_NA","Not applicable"
8700,-1,"Value after accounting netting",,1003,"_NA","Not applicable"
8701,-1,"Amount netted under the applicable accounting framework",,1003,"_NA","Not applicable"
8702,-1,"Amount allowed to be netted when the institution transfer the individual original accounts into a single account, setting the original accounts to zero on daily basis.",,1003,"_NA","Not applicable"
8703,-1,"Amount allowed to be netted when the institution transfer the individual original accounts into a single account,  setting the original accounts to zero but does not do it on daily basis.",,1003,"_NA","Not applicable"
8704,-1,"Amount by which the exposure value is reduced",,1003,"_NA","Not applicable"
8705,-1,"Amounts deducted or added including transitional provisions",,1003,"_NA","Not applicable"
8706,-1,"Leverage ratio amount",,1003,"_NA","Not applicable"
8707,-1,"Leverage ratio requirement",,1003,"_NA","Not applicable"
8708,-1,"Leverage ratio guidance",,1003,"_NA","Not applicable"
8709,-1,"Percentage of leverage ratio",,1003,"_NA","Not applicable"
8710,-1,"Leverage ratio - without  IFRS 9 or analogous ECL transitional arrangements",,1003,"_NA","Not applicable"
8711,-1,"Leverage ratio -  without  the  temporary treatment of unrealised gains and losses measured at fair value through OCI",,1003,"_NA","Not applicable"
8723,-1,"Replacement cost",,1003,"_NA","Not applicable"
8727,-1,"Leverage ratio exposure value net of the exempted CCP leg of client-cleared trade exposures (mean of daily values over a quarter)",,1003,"_NA","Not applicable"
8728,-1,"LR exposure value (mean of daily values over a quarter)",,1003,"_NA","Not applicable"
8729,-1,"Exposure value deducted from CET 1 or Additional Tier 1 items",,1003,"_NA","Not applicable"
8730,-1,"Exposure value before application of exemptions and CRM divided by Tier 1 capital",,1003,"_NA","Not applicable"
8731,-1,"LE exposure value after application of exemptions and CRM divided by Tier 1 capital",,1003,"_NA","Not applicable"
8732,-1,"Applicable limit for institutions or group",,1003,"_NA","Not applicable"
8734,-1,"Size of the derivative business",,1003,"_NA","Not applicable"
8735,-1,"Credit derivatives that are recognised as internal hedges against non-trading book credit risk exposures",,1003,"_NA","Not applicable"
8736,-1,"Share of the size of the derivative business",,1003,"_NA","Not applicable"
8737,0,"Conditions of Article 273a (4) CRR met",,1003,"_NA","Not applicable"
8738,-1,"Market value. Positive",,1003,"_NA","Not applicable"
8739,-1,"Market value. Negative",,1003,"_NA","Not applicable"
8740,-1,"Variation margin",,1003,"_NA","Not applicable"
8741,-1,"Net independent collateral amount",,1003,"_NA","Not applicable"
8742,-1,"Current exposure",,1003,"_NA","Not applicable"
8743,-1,"Effective expected positive exposure",,1003,"_NA","Not applicable"
8744,-1,"Alpha used for computing regulatory exposure value",,1003,"_NA","Not applicable"
8754,0,"Second currency in pair code",,210,"CU","Currency"
8755,-1,"SA-CCR/Simplified SA-CCR Add-on",,1003,"_NA","Not applicable"
8756,-1,"Stressed effective expected positive exposure",,1003,"_NA","Not applicable"
8782,0,"National code of Counterparty",,1003,"_NA","Not applicable"
8783,-1,"Maturity value (years)",,1003,"_NA","Not applicable"
8784,-1,"Density of risk weighted exposure amounts",,1003,"_NA","Not applicable"
8830,-1,"Risk weighted exposure amount after supporting factors",,1003,"_NA","Not applicable"
8831,0,"Method for calculating exposure values at consolidated level",,130,"AP","Approach"
8832,-1,"Risk weighted exposure amount pre supporting factors",,1003,"_NA","Not applicable"
8835,-1,"Exposure weighted conversion factors",,1003,"_NA","Not applicable"
8853,-1,"Arithmetic average PD",,1003,"_NA","Not applicable"
8854,-1,"Number of obligors defaulted during the year",,1003,"_NA","Not applicable"
8855,-1,"Average historical annual default rate",,1003,"_NA","Not applicable"
8897,-1,"RSF applicable factor",,1003,"_NA","Not applicable"
8900,-1,"ASF applicable factor",,1003,"_NA","Not applicable"
8909,-1,"Net stable funding ratio",,1003,"_NA","Not applicable"
8923,0,"External Rating Equivalent",,1003,"_NA","Not applicable"
8926,-1,"Revaluation difference",,1003,"_NA","Not applicable"
8935,-1,"Percentage of capital ratio without application of the transitional provisions on IFRS 9",,1003,"_NA","Not applicable"
8948,0,"National code of Entity in Solvency Group",,1003,"_NA","Not applicable"
8949,0,"Name of Entity in Solvency Group",,1003,"_NA","Not applicable"
8952,-1,"Stable funding weighted amount",,1003,"_NA","Not applicable"
8954,-1,"Fair value. Initial margin",,1003,"_NA","Not applicable"
8955,-1,"Fair value. Variation margin",,1003,"_NA","Not applicable"
8962,0,"Type of counterparty for CCR",,600,"ZZ","Code Lists"
8967,-1,"Carrying amount, nominal amount, net positive current exposure, potential future exposure",,1003,"_NA","Not applicable"
8968,-1,"Gross amount",,1003,"_NA","Not applicable"
8969,-1,"Assets held as custodian on behalf of customers",,1003,"_NA","Not applicable"
8970,-1,"Total underwritten transactions",,1003,"_NA","Not applicable"
9006,0,"National Code of Counterparty (Concentration funding)",,1003,"_NA","Not applicable"
9007,0,"National Code of Entity (Liquidity perimeter)",,1003,"_NA","Not applicable"
9008,0,"Type of entity code (Operational loss)",,140,"BT","Boolean total"
9009,0,"Type of entity code (Concentration funding)",,140,"BT","Boolean total"
9074,-1,"Risk weighted exposure amount before supporting factors",,1003,"_NA","Not applicable"
9075,-1,"Percentage of leverage ratio exposure value",,1003,"_NA","Not applicable"
9082,0,"Entity makes use of 'de minimis' subordination exemption for TLAC",,1003,"_NA","Not applicable"
9083,-1,"Percentage of recognised eligible liabilities",,1003,"_NA","Not applicable"
9084,-1,"Regulatory requirement (%)",,1003,"_NA","Not applicable"
9085,-1,"Amounts eligible for the purposes of MREL, but not TLAC",,1003,"_NA","Not applicable"
9119,0,"Comments required. Description of insolvency rank",,1003,"_NA","Not applicable"
9138,0,"Name of issuing entity",,1003,"_NA","Not applicable"
9140,0,"Type of instrument (free text)",,1003,"_NA","Not applicable"
9141,0,"Contract recognises write down and conversion powers",,1003,"_NA","Not applicable"
9142,0,"Country the law of which governs the insolvency ranking",,250,"GA","Geographical area"
9144,0,"First call date",,1003,"_NA","Not applicable"
9145,0,"Issuer possesses a call option exercisable upon the occurrence of a regulatory event",,1003,"_NA","Not applicable"
9149,0,"Simplified reporting",,1003,"_NA","Not applicable"
9150,0,"BRRD waiver granted",,120,"MC","Main category"
9151,0,"Reasons for BRRD waiver granted",,1003,"_NA","Not applicable"
9152,0,"Date of communication of requirements to the institution",,1003,"_NA","Not applicable"
9153,-1,"Percentage of TREA",,1003,"_NA","Not applicable"
9154,0,"Reference period for the MREL calibration",,1003,"_NA","Not applicable"
9155,0,"MREL decision date",,1003,"_NA","Not applicable"
9156,0,"MREL compliance date",,1003,"_NA","Not applicable"
9159,-1,"Adjustments to the recapitalisation amount resulting from balance sheet depletion",,1003,"_NA","Not applicable"
9160,0,"Transition date for MREL compliance",,1003,"_NA","Not applicable"
9175,0,"Notification ID",,1003,"_NA","Not applicable"
9176,0,"Notification date",,1003,"_NA","Not applicable"
9177,0,"Notification type",,600,"ZZ","Code Lists"
9178,0,"Reference date of the impracticability of contractual recognition of bail-in",,1003,"_NA","Not applicable"
9179,0,"Reference date for liability insolvency classes",,1003,"_NA","Not applicable"
9180,0,"Contact person",,1003,"_NA","Not applicable"
9181,0,"Email",,1003,"_NA","Not applicable"
9182,0,"Telephone",,1003,"_NA","Not applicable"
9184,0,"Name of entity of notification",,1003,"_NA","Not applicable"
9185,0,"Entity of notification code",,1003,"_NA","Not applicable"
9186,0,"Is LEI Code/National Code of entity of notification",,140,"BT","Boolean total"
9189,0,"Is material amendment?",,1003,"_NA","Not applicable"
9190,0,"Final maturity date",,1003,"_NA","Not applicable"
9191,0,"Renewability",,1003,"_NA","Not applicable"
9192,-1,"Renewal frequency",,1003,"_NA","Not applicable"
9193,0,"Contract/instrument description",,1003,"_NA","Not applicable"
9194,0,"Type of liability",,120,"MC","Main category"
9195,0,"Conditions of impracticability",,600,"ZZ","Code Lists"
9196,0,"Category  of the impracticability",,1003,"_NA","Not applicable"
9197,0,"Reasons for meeting the conditions of impracticability",,1003,"_NA","Not applicable"
9198,0,"Legal opinion",,1003,"_NA","Not applicable"
9199,0,"Counterparty of impracticability name",,1003,"_NA","Not applicable"
9200,0,"Counterparty of impracticability code",,1003,"_NA","Not applicable"
9201,0,"Is LEI Code/National Code of entity of counterparty of impracticability",,140,"BT","Boolean total"
9202,0,"National code of counterparty",,1003,"_NA","Not applicable"
9205,0,"Reasons for meeting the category of impracticability",,1003,"_NA","Not applicable"
9206,-1,"Number of underlying liabilities",,1003,"_NA","Not applicable"
9208,0,"Type of MREL decision",,130,"AP","Approach"
9209,0,"Type of resolution strategy",,120,"MC","Main category"
9210,0,"Type of resolution tool",,120,"MC","Main category"
9211,-1,"Adjusments for calibrating the loss absorbing amount",,1003,"_NA","Not applicable"
9212,-1,"Adjustments for calibrating the recapitalisation amount",,1003,"_NA","Not applicable"
9240,0,"Institution type for resolution",,600,"ZZ","Code Lists"
9282,-1,"Number of staff (FTE) (decimal)",,1003,"_NA","Not applicable"
9296,-1,"Percentage of own funds ratio",,1003,"_NA","Not applicable"
9348,-1,"Execution price, Order price",,1003,"_NA","Not applicable"
9349,-1,"Execution price",,1003,"_NA","Not applicable"
9350,-1,"Order price",,1003,"_NA","Not applicable"
9351,0,"Name of clearing member",,1003,"_NA","Not applicable"
9352,-1,"Contribution to total margin given",,1003,"_NA","Not applicable"
9356,-1,"Adjusted value of the collateral (IFR)",,1003,"_NA","Not applicable"
9365,-1,"Market value, option premium",,1003,"_NA","Not applicable"
9370,0,"Name of institution",,1003,"_NA","Not applicable"
9372,-1,"Percentage of CMH",,1003,"_NA","Not applicable"
9374,-1,"Percentage of client securities deposited",,1003,"_NA","Not applicable"
9378,0,"Name of client of IF",,1003,"_NA","Not applicable"
9381,-1,"Percentage of trading book exposures",,1003,"_NA","Not applicable"
9382,-1,"Percentage of non-trading book",,1003,"_NA","Not applicable"
9392,-1,"Requirement expressed as amount",,1003,"_NA","Not applicable"
9403,0,"Name of entity (IF group test)",,1003,"_NA","Not applicable"
9412,-1,"Percentage of ASA (old)",,1003,"_NA","Not applicable"
9413,-1,"Percentage of income (old)",,1003,"_NA","Not applicable"
9416,-1,"Exposure value (%)",,1003,"_NA","Not applicable"
9422,0,"Type of IF Counterparty",,600,"ZZ","Code Lists"
9425,-1,"Risk weighted exposure amount after SME-supporting factor.Regulatory add-on (%)",,1003,"_NA","Not applicable"
9426,-1,"Exposure weighted average LGD (without conservative adjustment)",,1003,"_NA","Not applicable"
9427,-1,"Exposure weighted average LGD (without conservative adjustment, without downturn component)",,1003,"_NA","Not applicable"
9428,-1,"Implied volatility",,1003,"_NA","Not applicable"
9429,-1,"Sensitivity to risk factors",,1003,"_NA","Not applicable"
9430,0,"Reporting currency",,210,"CU","Currency"
9432,0,"Valuation model (type)",,600,"ZZ","Code Lists"
9433,0,"Sensitivity to risk factors (definition)",,600,"ZZ","Code Lists"
9434,0,"Comments required.Valuation model and sensitivities definition",,1003,"_NA","Not applicable"
9667,0,"Is a relevant third country branch","Indicates whether or not the entity is a relevant third country branches as referred to in Article 7 of the RTS on the reclassification of investment firms as credit institutions",1003,"_NA","Not applicable"
9668,0,"Name of relevant undertaking or of the legal entity to which the relevant third country branch belongs",,1003,"_NA","Not applicable"
9670,0,"Entity code (Operational loss)",,1003,"_NA","Not applicable"
9671,0,"Type of code of ultimate parent (IF)",,140,"BT","Boolean total"
9672,-1,"Market value (flow)",,1003,"_NA","Not applicable"
9678,-1,"Percentage of ASA",,1003,"_NA","Not applicable"
9679,-1,"Percentage of income",,1003,"_NA","Not applicable"
9682,-1,"Maturity value (years decimal)",,1003,"_NA","Not applicable"
9683,-1,"Exposure weighted conversion factors (%)",,1003,"_NA","Not applicable"
9684,-1,"Number of transactions.Underwritten transactions (integer)",,1003,"_NA","Not applicable"
9687,-1,"Risk weighted exposure amount after supporting factors.Regulatory add-on","Risk-weighted exposure amount (after the application of both the SME supporting factor and the infrastructure supporting factor) resulting from a bank-specific regulatory add-on (i.e. the monetary equivalent of the add-on for model weaknesses and imperfections; does not include regulatory add-ons resulting from macro-prudential measures in accordance with Article 458 CRR)",1003,"_NA","Not applicable"
9694,0,"Currency in which the transaction / contract is denominated (new)",,210,"CU","Currency"
9697,-1,"Remunerations threshold",,1003,"_NA","Not applicable"
9698,-1,"Percentage of staff",,1003,"_NA","Not applicable"
9699,-1,"Gender pay gap, based on median",,1003,"_NA","Not applicable"
9700,-1,"Gender pay gap, based on mean",,1003,"_NA","Not applicable"
9701,-1,"Number of institutions",,1003,"_NA","Not applicable"
9736,0,"Derogations applied",,1003,"_NA","Not applicable"
9737,0,"Date of latest approval",,1003,"_NA","Not applicable"
9738,-1,"Approved higher ratio",,1003,"_NA","Not applicable"
9748,-1,"Maximum ratio between the variable and fixed remuneration",,1003,"_NA","Not applicable"
9749,0,"Waiver benefits",,1003,"_NA","Not applicable"
9755,0,"Type of connection with the parent",,1003,"_NA","Not applicable"
9781,-1,"Tons of CO2 equivalent (TCO2)",,1003,"_NA","Not applicable"
9782,-1,"Portfolio where the  counterparty provided estimates (percentage)",,1003,"_NA","Not applicable"
9783,-1,"Weighted average residual maturity (years)",,1003,"_NA","Not applicable"
9784,-1,"Gross carrying amount, Gross carrying amount of Collateral obtained",,1003,"_NA","Not applicable"
9785,-1,"Gross carrying amount, Gross carrying amount of Collateral obtained (percentage)",,1003,"_NA","Not applicable"
9786,0,"Qualitative information on the nature of the mitigating actions",,1003,"_NA","Not applicable"
9788,0,"Type of risk mitigated (Climate change physical risk)",,1003,"_NA","Not applicable"
9789,0,"Type of risk mitigated (Climate change transition risk)",,1003,"_NA","Not applicable"
9850,-1,"Amount specified for each alignment metric",,1003,"_NA","Not applicable"
9851,-1,"Points of distance to the 2030 NZE scenario",,1003,"_NA","Not applicable"
9858,-1,"Number of top 20 polluting firms",,1003,"_NA","Not applicable"
9862,-1,"Percentage of leverage ratio (Tier 1 transitional definition or Tier 1 final definition)",,1003,"_NA","Not applicable"
9863,-1,"Leverage Ratio - Tier 1 transitional definition or Leverage Ratio - Tier 1 fully phased-in definition",,1003,"_NA","Not applicable"
9871,-1,"Computable amount, risk weighted exposure amount after CAP",,1003,"_NA","Not applicable"
9872,-1,"8% of computable amount, own funds requirements",,1003,"_NA","Not applicable"
9873,-1,"8% of computable amount",,1003,"_NA","Not applicable"
9884,0,"IPU requirement timeline",,1003,"_NA","Not applicable"
9885,0,"Article to file for 2 IPUs requests",,600,"ZZ","Code Lists"
9886,0,"Competent authority",,250,"GA","Geographical area"
9887,0,"Is an EU parent institution",,1003,"_NA","Not applicable"
9888,-1,"Average carrying amount over the four quarters",,1003,"_NA","Not applicable"
9890,0,"Type of activities that the branch is authorised to carry out (CRD)",,1003,"_NA","Not applicable"
9891,0,"Type of services and activities that the branch is authorised to carry out (MiFID)",,1003,"_NA","Not applicable"
9893,0,"IPU status",,600,"ZZ","Code Lists"
9897,0,"Is an IPU",,1003,"_NA","Not applicable"
9975,-1,"Gross carrying amount (percentage counterparties compared to total gross carrying amount)",,1003,"_NA","Not applicable"
9976,-1,"Exposure-weighted average maturity of assets (years)",,1003,"_NA","Not applicable"
9988,0,"Type of entity (IPU)",,600,"ZZ","Code Lists"
9990,-1,"Percentage of exposures estimated",,1003,"_NA","Not applicable"
10755,0,"Credit Quality Step (CQS) (Credit spread risk (CSR), non-securitisations)","Credit quality step (CQS) that determinies the risk weight applicable to instruments other than securitisation positions subject to credit spread risk (CSR) (Market risk, SBM)",190,"CQ","Credit quality"
10756,-1,"Own funds requirement (%)","Own funds requirement in %, as indicated in the CRR or as determined as risk weight according to the CRR, multiplied by 8%",1003,"_NA","Not applicable"
10757,-1,"Recovery rate","Recovery rate, determined as 1 minus the applicable LGD",1003,"_NA","Not applicable"
10758,-1,"Notional amount - V(notional)","Notional amount that is considered in the calculation of the (regulatory) Gross Jump to Default. Corresponds to V(notional) as referred to in Article 325w(1), (2) and (5) CRR. Equals the fair value of an equity for cash equity instruments.",1003,"_NA","Not applicable"
10759,-1,"Adjustments for gains and losses already accounted for (P&L) and adjustments for the case of a default (Adjustment)","Corresponds to the sum of (i) P&L(long) or P&L(short), as applicable, referred to in Article 325w(1), (2) and (5) CRR and (ii) Adjustment(long) or Adjustment(short), as applicable, referred to in that same article",1003,"_NA","Not applicable"
10818,0,"Is a position without optionality subjected to curvature risk own funds requirements","Indicates whether the following conditions are met: (i) the risk assessed is curvature risk, (ii) the position is a position without optionality, (iiI) the reporting entity voluntarily subjects the position to own funds requirements for curvature risk (Ar",1003,"_NA","Not applicable"
10819,0,"Base currency approach applied","Indicates whether the following conditions are met: (i) the risk assessed is delta risk or curvature risk, (ii) the position is subject to foreign exchange risk, (iii) the base currency approach (Article 325q(7) CRR) is being applied; TRUE: all conditions",1003,"_NA","Not applicable"
