2552,"Short position","x4",,"PI","Positions in the instrument"
2553,"Unmatched position","x5",,"PI","Positions in the instrument"
2560,"Accounting portfolios for debt instruments subject to impairment","x1",,"PL","Portfolio"
2561,"Accounting portfolios for equity instruments subject to impairment","x2",,"PL","Portfolio"
2562,"Accounting portfolios for financial assets non-subject to impairment","x3",,"PL","Portfolio"
2563,"Accounting portfolios for financial assets subject to impairment","x4",,"PL","Portfolio"
2566,"Accounting portfolios for trading financial instruments","x5",,"PL","Portfolio"
2567,"Accounting portfolios for financial instruments not measured at fair value through profit or loss","x6",,"PL","Portfolio"
2571,"Available-for-sale financial assets","x7",,"PL","Portfolio"
2572,"Available-for-sale financial assets. At cost","x8",,"PL","Portfolio"
2573,"Available-for-sale financial assets. At fair value","x9",,"PL","Portfolio"
2574,"Banking and trading book","x10",,"PL","Portfolio"
2575,"Banking book","x11",,"PL","Portfolio"
2576,"Cash and cash balances at central banks and other demand deposits","x12",,"PL","Portfolio"
2579,"Classified as held for sale","x13",,"PL","Portfolio"
2583,"Financial assets designated at fair value through profit or loss","x14",,"PL","Portfolio"
2584,"Financial assets designated at fair value through profit or loss, Financial liabilities designated at fair value through profit or loss","x15",,"PL","Portfolio"
2586,"Financial assets designated at fair value through profit or loss. Accounting mismatch, Financial liabilities designated at fair value through profit or loss. Accounting mismatch","x16",,"PL","Portfolio"
2587,"Financial assets designated at fair value through profit or loss. At cost","x17",,"PL","Portfolio"
2589,"Financial assets designated at fair value through profit or loss. Evaluation on a fair value basis, Financial liabilities designated at fair value through profit or loss. Evaluation on a fair value basis","x18",,"PL","Portfolio"
2591,"Financial assets designated at fair value through profit or loss. Hybrid contracts, Financial liabilities designated at fair value through profit or loss. Hybrid contracts","x19",,"PL","Portfolio"
2592,"Financial assets held for trading","x20",,"PL","Portfolio"
2595,"Gains or losses from reclassifications","x705",,"MC","Main category"
2597,"Financial assets held for trading. At cost","x22",,"PL","Portfolio"
2598,"Financial assets held for trading. At cost, Financial assets designated at fair value through profit or loss. At cost, Available-for-sale financial assets. At cost","x23",,"PL","Portfolio"
2599,"Accounting portfolios for trading financial instruments. Economic hedges","x24",,"PL","Portfolio"
2600,"Financial liabilities designated at fair value through profit or loss","x25",,"PL","Portfolio"
2604,"Financial liabilities held for trading","x26",,"PL","Portfolio"
2607,"Financial liabilities measured at amortised cost","x27",,"PL","Portfolio"
2608,"Hedge accounting","x28",,"PL","Portfolio"
2609,"Hedge accounting. Cash flow hedges","x29",,"PL","Portfolio"
2610,"Hedge accounting. Fair value hedges","x30",,"PL","Portfolio"
2611,"Hedge accounting. Hedges of net investments in foreign operations","x31",,"PL","Portfolio"
2612,"Hedge accounting. Interest rate risk","x32",,"PL","Portfolio"
2613,"Hedge accounting. Portfolio Cash flow hedges of interest rate risk","x33",,"PL","Portfolio"
2614,"Hedge accounting. Portfolio Fair value hedges of interest rate risk","x34",,"PL","Portfolio"
2615,"Held-to-maturity investments","x35",,"PL","Portfolio"
2618,"Non-Significant Investment","x36",,"PL","Portfolio"
2619,"Investment property","x37",,"PL","Portfolio"
2620,"Investment property. Cost model","x38",,"PL","Portfolio"
2622,"Investment property. Fair value model","x39",,"PL","Portfolio"
2623,"Investment property. Fair value model, Property, plan and equipment. Fair value model","x40",,"PL","Portfolio"
2624,"Investments in subsidiaries, joint ventures and associates","x41",,"PL","Portfolio"
2625,"Loans and receivables","x42",,"PL","Portfolio"
2627,"Measurement for Intangible assets. Other than Goodwill. Cost model","x43",,"PL","Portfolio"
2628,"Measurement for Intangible assets. Other than Goodwill. Revaluation model","x44",,"PL","Portfolio"
2633,"Not applicable/All portfolios","x0",,"PL","Portfolio"
2637,"Property, plant and equipment","x46",,"PL","Portfolio"
2638,"Property, plant and equipment. Cost model","x47",,"PL","Portfolio"
2641,"Property, plant and equipment. Fair value model","x48",,"PL","Portfolio"
2642,"Property, plant and equipment. Revaluation model","x49",,"PL","Portfolio"
2643,"Significant Investment","x50",,"PL","Portfolio"
2645,"Trading book","x51",,"PL","Portfolio"
2650,"Complete accounting year T","x1",,"RF","Reference period"
2651,"Complete accounting year T-1","x2",,"RF","Reference period"
2652,"Complete accounting year T-2","x3",,"RF","Reference period"
2654,"End accounting year T-1","x4",,"RF","Reference period"
2655,"End accounting year T","x5",,"RF","Reference period"
2657,"End accounting year T-2","x7",,"RF","Reference period"
2663,"Credit for consumption","x1",,"PU","Purpose"
2664,"Lending for house purchase","x3",,"PU","Purpose"
2665,"Not applicable/All purposes","x0",,"PU","Purpose"
2666,"Purposes other than credit for consumption and lending for house purchase","x4",,"PU","Purpose"
2667,"Associates","x11",,"RP","Related parties/Relationships"
2668,"Entities of the financial sector","x2",,"RP","Related parties/Relationships"
2671,"Joint ventures","x3",,"RP","Related parties/Relationships"
2672,"Joint ventures, Associates","x4",,"RP","Related parties/Relationships"
2673,"Key management of the institution or its parent","x5",,"RP","Related parties/Relationships"
2674,"Not applicable/All relationships","x0",,"RP","Related parties/Relationships"
2675,"Other than entities of the financial sector","x7",,"RP","Related parties/Relationships"
2676,"Parent and parent entities with joint control or significant influence","x8",,"RP","Related parties/Relationships"
2677,"Post-employment benefit plans with defined benefits","x9",,"RP","Related parties/Relationships"
2679,"Related parties other than Parent and parent entities with joint control or significant influence, Subsidiaries, Associates and joint ventures, Key management of the institution or its parent","x10",,"RP","Related parties/Relationships"
2680,"Subsidiaries","x1",,"RP","Related parties/Relationships"
2681,"Unconsolidated structured entities in which the reporting institution has interests","x12",,"RP","Related parties/Relationships"
2684,"Investor","x1",,"RS","Role in the securitisation process"
2686,"Originator","x2",,"RS","Role in the securitisation process"
2687,"Originator, Investor","x3",,"RS","Role in the securitisation process"
2688,"Originator, Sponsor","x4",,"RS","Role in the securitisation process"
2689,"Sponsor","x5",,"RS","Role in the securitisation process"
2691,"Counterparty credit risk","x1",,"TR","Type of risk"
2692,"Credit risk","x2",,"TR","Type of risk"
2693,"Credit risk and free deliveries","x3",,"TR","Type of risk"
2694,"Credit risk, counterparty credit risk and free deliveries","x4",,"TR","Type of risk"
2695,"Credit risk, counterparty credit risk, dilution risk and free deliveries","x5",,"TR","Type of risk"
2696,"Credit risk, counterparty credit risk, dilution risk, free deliveries and settlement/delivery risk","x6",,"TR","Type of risk"
2697,"CVA risk","x7",,"TR","Type of risk"
2698,"Dilution risk","x8",,"TR","Type of risk"
2701,"Interest rate risk","x9",,"TR","Type of risk"
2702,"Large exposures risk","x10",,"TR","Type of risk"
2703,"Market risk","x11",,"TR","Type of risk"
2704,"Commodities risk","x12",,"TR","Type of risk"
2705,"General risk for equity instruments","x13",,"TR","Type of risk"
2706,"Equity risk","x14",,"TR","Type of risk"
2707,"Specific risk for equity instruments","x15",,"TR","Type of risk"
2708,"Foreign-exchange risk","x16",,"TR","Type of risk"
2709,"Market not look-through CIUs risk","x17",,"TR","Type of risk"
2711,"General risk for debt instruments","x19",,"TR","Type of risk"
2713,"Specific risk for debt instruments","x20",,"TR","Type of risk"
2715,"Specific risk for CTP positions","x21",,"TR","Type of risk"
2717,"Specific risk for securitisation instrument","x22",,"TR","Type of risk"
2718,"Not applicable/All risks","x0",,"TR","Type of risk"
2719,"Operational risk","x24",,"TR","Type of risk"
2720,"Other risk","x25",,"TR","Type of risk"
2721,"Position, fx and commodities risks","x26",,"TR","Type of risk"
2722,"Risk of fixed overheads","x27",,"TR","Type of risk"
2723,"Risks other than Interest rate risk, Equity risk, Foreign exchange risk, Credit risk, Commodity risk","x28",,"TR","Type of risk"
2724,"Settlement/delivery risk","x29",,"TR","Type of risk"
2725,"General risk","x30",,"TR","Type of risk"
2726,"Specific risk","x31",,"TR","Type of risk"
2728,"Synthetic transactions","x10",,"RT","Risk transfer treatment"
2729,"Traditional transactions","x11",,"RT","Risk transfer treatment"
2730,"First loss","x1",,"ST","Securitisation structure"
2731,"Mezzanine","x2",,"ST","Securitisation structure"
2733,"Senior","x3",,"ST","Securitisation structure"
2736,"Activities other than Clearing and settlement, Custody, Servicing fees from securitization activities","x1",,"TA","Type of activity"
2737,"Activities other than Securities, Clearing and settlement, Asset management, Custody, Central administration services for collective investments, Fiduciary transactions, Payment services, Customer resources distributed but not managed, Structured Finance, Loan servicing activities","x2",,"TA","Type of activity"
2738,"Activities other than Securitisation activities, Asset management","x3",,"TA","Type of activity"
2739,"Agency services","x4",,"TA","Type of activity"
2741,"Asset management","x5",,"TA","Type of activity"
2742,"Asset management. Collective investment","x6",,"TA","Type of activity"
2743,"Asset management. Customer portfolios managed on a discretionary basis","x7",,"TA","Type of activity"
2744,"Asset management. Pension funds","x8",,"TA","Type of activity"
2745,"Central administrative services for collective investment","x9",,"TA","Type of activity"
2746,"Clearing and settlement","x10",,"TA","Type of activity"
2747,"Commercial Banking","x11",,"TA","Type of activity"
2748,"Corporate finance","x12",,"TA","Type of activity"
2749,"Corporate items","x13",,"TA","Type of activity"
2750,"Custody","x14",,"TA","Type of activity"
2751,"Custody. Collective investment","x15",,"TA","Type of activity"
2752,"Custody. Custody other than Collective investment","x16",,"TA","Type of activity"
2754,"Custody. Entrusted to other entities","x17",,"TA","Type of activity"
2756,"Customer resources distributed but not managed","x18",,"TA","Type of activity"
2758,"Customer resources distributed but not managed. Collective investment","x19",,"TA","Type of activity"
2759,"Customer resources distributed but not managed. Insurance products","x20",,"TA","Type of activity"
2760,"Customer resources distributed but not managed. Other than collective investments, insurance products","x21",,"TA","Type of activity"
2761,"Fiduciary transactions","x22",,"TA","Type of activity"
2762,"Investment firms under Article 95 paragraph 2 and Article 98 of CRR","x23",,"TA","Type of activity"
2763,"Investment firms under Article 96 paragraph 2 and Article 97 of CRR","x24",,"TA","Type of activity"
2764,"Asset management, Investment vehicles other than Collective investment, Pension funds, Customer portfolios managed on a discretionary basis","x25",,"TA","Type of activity"
2765,"Not applicable/All activities","x0",,"TA","Type of activity"
2766,"Payment and settlement","x27",,"TA","Type of activity"
2767,"Payment services","x28",,"TA","Type of activity"
2768,"Retail Banking","x29",,"TA","Type of activity"
2769,"Retail Brokerage","x30",,"TA","Type of activity"
2770,"Securities","x31",,"TA","Type of activity"
2771,"Securities. Issuances","x32",,"TA","Type of activity"
2772,"Securities. Other than issuances and transfer orders","x33",,"TA","Type of activity"
2773,"Securities. Transfer orders","x34",,"TA","Type of activity"
2774,"Securitisation activities via Special Purpose Entities","x35",,"TA","Type of activity"
2775,"Loan servicing activities","x36",,"TA","Type of activity"
2776,"Structured finance","x37",,"TA","Type of activity"
2777,"Trading and sales","x38",,"TA","Type of activity"
2781,"> 1 year","x1",,"TI","Time interval"
2785,"> 180 days <= 1 year","x2",,"TI","Time interval"
2789,"> 30 days <= 60 days","x3",,"TI","Time interval"
2791,"> 60 days <= 90 days","x4",,"TI","Time interval"
2792,"> 90 days <= 180 days","x5",,"TI","Time interval"
2793,"<= 3 months","x19",,"TI","Time interval"
2794,"<= 30 days","x7",,"TI","Time interval"
2795,">= 2,5 years","x8",,"TI","Time interval"
2796,">= 46 days","x9",,"TI","Time interval"
2797,">= 5 days","x10",,"TI","Time interval"
2798,"0-4 days","x11",,"TI","Time interval"
2799,"16-30 days","x12",,"TI","Time interval"
2800,"31 to 45 days","x13",,"TI","Time interval"
2801,"5-15 days","x14",,"TI","Time interval"
2802,"Not applicable/ All time intervals","x0",,"TI","Time interval"
2803,"Time interval applicable for free deliveries","x16",,"TI","Time interval"
2804,"Commercial mortgages","x1",,"UE","Underlying exposures in securitisations"
2805,"Consumer loans","x2",,"UE","Underlying exposures in securitisations"
2806,"Covered Bonds","x3",,"UE","Underlying exposures in securitisations"
2807,"Credit card receivables","x4",,"UE","Underlying exposures in securitisations"
2808,"Leasing","x5",,"UE","Underlying exposures in securitisations"
2809,"Loans to corporates or SMEs","x6",,"UE","Underlying exposures in securitisations"
2810,"Not applicable/ All types of underlying exposures","x0",,"UE","Underlying exposures in securitisations"
2811,"Other assets","x8",,"UE","Underlying exposures in securitisations"
2812,"Other liabilities","x9",,"UE","Underlying exposures in securitisations"
2813,"Residential mortgages","x10",,"UE","Underlying exposures in securitisations"
2814,"Securitisation, Re-Securitisation","x11",,"UE","Underlying exposures in securitisations"
2815,"Trade receivables","x12",,"UE","Underlying exposures in securitisations"
2817,"Underlying positions other than securitisation positions","x13",,"UE","Underlying exposures in securitisations"
2819,"Assets other than derivatives and securities financing transactions","x346",,"MC","Main category"
2820,"Derecognised fiduciary items according to Article 416 (11) of the CRR","x347",,"MC","Main category"
2833,"Alternative LR Exposure Value. Method 2","mi263",,"_PR","Properties"
2835,"Alternative LR Exposure Value. Method 3","mi264",,"_PR","Properties"
2839,"Leverage ratio exposure value","mi265",,"_PR","Properties"
2840,"LR Exposure Value. Current replacement cost. Mark-to-Market Method","mi266",,"_PR","Properties"
2844,"Notional amount (same reference name and bought protection from CCP)","mi267",,"_PR","Properties"
2846,"Notional amount (same reference name and counterparty or CCP)","mi268",,"_PR","Properties"
2848,"Notional amount (same reference name)","mi269",,"_PR","Properties"
2850,"Covered by an eligible master netting agreement","x348",,"MC","Main category"
2853,"Month-1-value","x9",,"RF","Reference period"
2855,"Month-2-value","x10",,"RF","Reference period"
2865,"Non Qualifying Revolving. Unconditionally cancellable commitments","x349",,"MC","Main category"
2866,"Not covered by an eligible master netting agreement","x350",,"MC","Main category"
2867,"Not subject to cross product netting agreement","x351",,"MC","Main category"
2872,"On balance sheet exposures subject to credit risk","x352",,"MC","Main category"
2874,"On balance sheet exposures subject to securitisation credit risk treatment","x353",,"MC","Main category"
2876,"Leverage Ratio - Tier 1 fully phased-in definition","pi270",,"_PR","Properties"
2878,"Leverage Ratio - Tier 1 transitional definition","pi271",,"_PR","Properties"
2881,"Qualifying revolving","x354",,"MC","Main category"
2908,"Subject to cross product netting agreement","x355",,"MC","Main category"
2909,"Unconditionally cancellable commitments","x356",,"MC","Main category"
2910,"Under official export credit insurance scheme","x357",,"MC","Main category"
2912,"Other than Original Exposure Method","x51",,"AP","Approach"
2914,"Amount to be added due to CRR 416 (4), 2nd subparagraph","x358",,"MC","Main category"
2927,"Unrated exposure where a derived rating is not used","x12",,"ER","External ratings"
2936,"Other than Unconditionally cancellable commitments","x359",,"MC","Main category"
2940,"Project finance loans","x360",,"MC","Main category"
2941,"Subordinated financial instrument","x361",,"MC","Main category"
2942,"Subordinated financial liabilities","x362",,"MC","Main category"
2944,"Retained earnings, Profit or loss","x363",,"MC","Main category"
2946,"Direct holdings, permitted offsetting short positions","x364",,"MC","Main category"
2947,"Direct holdings","x365",,"MC","Main category"
2948,"Indirect holdings, permitted offsetting short positions","x366",,"MC","Main category"
2949,"Holdings","x367",,"MC","Main category"
2950,"Synthetic holdings, permitted offsetting short positions","x368",,"MC","Main category"
2952,"Grandfathered instruments","x369",,"MC","Main category"
2953,"Grandfathered instruments constituting state aid","x370",,"MC","Main category"
2954,"Unrealised gains","x371",,"MC","Main category"
2955,"Unrealised losses","x372",,"MC","Main category"
2956,"Deferred tax assets that are dependent on future profitability and arise from temporary differences, Holdings","x373",,"MC","Main category"
2957,"Actual or contingent obligations to purchase holdings","x374",,"MC","Main category"
2958,"Prudential filter for increases in equity resulting from securitised assets","x375",,"MC","Main category"
2959,"Prudential filter for cash flow hedge reserve","x376",,"MC","Main category"
2960,"Prudential filter for cumulative gains and losses due to changes in own credit risk on fair valued liabilities","x377",,"MC","Main category"
2961,"Prudential filter for value adjustments due to the requirements for prudent valuation","x378",,"MC","Main category"
2962,"Equity instruments issued. Capital and subordinated loans","x379",,"MC","Main category"
2963,"Approaches for securitisation exposures","x52",,"AP","Approach"
2965,"Carrying amount assuming no netting or other credit risk mitigation","mi272",,"_PR","Properties"
2966,"Alternative LR Exposure Value. Add-on. Mark-to-Market Method. Assuming no netting or CRM","mi273",,"_PR","Properties"
2967,"Alternative LR Exposure Value. Add-on. Mark-to-Market Method. Method 2","mi274",,"_PR","Properties"
2968,"LR Exposure Value. Add-on. Mark-to-Market Method","mi275",,"_PR","Properties"
2969,"Off-balance sheet instruments. Full risk","x380",,"MC","Main category"
2970,"Off-balance sheet instruments. Low risk","x381",,"MC","Main category"
2971,"Off-balance sheet instruments. Medium risk","x382",,"MC","Main category"
2972,"Off-balance sheet instruments. Medium/Low risk","x383",,"MC","Main category"
2973,"On balance sheet items","x384",,"MC","Main category"
2974,"On balance sheet items. Covered bonds","x385",,"MC","Main category"
2975,"On balance sheet items. Other than covered bonds","x386",,"MC","Main category"
2976,"Securities financing transactions and long settlement transactions","x387",,"MC","Main category"
2978,"Central governments or central banks, regional governments and local authorities, MDBs and International organisation and PSE","x24",,"CT","Counterparty"
2979,"Multilateral Development Banks and International Organisations","x25",,"CT","Counterparty"
2980,"Non-financial corporations and households","x26",,"CT","Counterparty"
2983,"Regional governments and local authorities, MDBs and International organisation and PSE","x29",,"CT","Counterparty"
2984,"Trade finance","x39",,"TA","Type of activity"
2987,"Equity exposures, Items representing securitisation positions, Other non-credit obligation assets","qx28",,"qEC","Exposure classes"
2988,"Retail exposures, Exposures to corporate","qx29",,"qEC","Exposure classes"
2989,"Exposures to central governments or central banks, Exposures to regional governments or local authorities, Exposures to multilateral development banks, Exposures to international organisations, Exposures to public sector entities","qx30",,"qEC","Exposure classes"
2990,"Exposures to multilateral development banks, Exposures to international organisations","qx31",,"qEC","Exposure classes"
2992,"Exposures to regional governments or local authorities, Exposures to multilateral development banks, Exposure to international organisations, Exposures to public sector entities","qx32",,"qEC","Exposure classes"
2993,"Items associated with a particular high risk, Exposures to institutions and corporates with a short-term credit assessment, Exposures in the form of units or shares in CIUs , Equity claims, Other items","qx33",,"qEC","Exposure classes"
2994,"Qualifying revolving. Unconditionally cancellable commitments. Credit cards","x388",,"MC","Main category"
2995,"Exposures classes other than central governments or central banks","qx34",,"qEC","Exposure classes"
2997,"Modified risk weights for targeting asset bubbles in the residential and commercial property","x53",,"AP","Approach"
2998,"Permitted offsetting short positions of direct holdings","x389",,"MC","Main category"
2999,"Permitted offsetting short positions of indirect holdings","x390",,"MC","Main category"
3000,"Permitted offsetting short positions of synthetic holdings","x391",,"MC","Main category"
3001,"AT1 Capital, temporally waived from deduction","x15",,"OF","Computability in own funds"
3002,"CET1 Capital, temporally waived from deduction","x16",,"OF","Computability in own funds"
3004,"T2 Capital, temporally waived from deduction","x17",,"OF","Computability in own funds"
3006,"Additional value adjustments and other own funds reductions","x392",,"MC","Main category"
3007,"Credit risk adjustments","x393",,"MC","Main category"
3008,"General credit risk adjustments","x394",,"MC","Main category"
3009,"Grandfathered instruments constituting state aid that did not qualify as own funds according to 2006/48/EC","x395",,"MC","Main category"
3010,"Grandfathered instruments constituting state aid that qualified as own funds according to 2006/48/EC","x396",,"MC","Main category"
3011,"Grandfathered instruments not constituting state aid. Excess of the applicable limit of higher level of capital.","x397",,"MC","Main category"
3012,"Re-Securitisation in the most senior tranche and none of the underlying exposures being re-securitisation exposures","x398",,"MC","Main category"
3013,"Securitisation. Effective number of exposures securitised less than six.","x399",,"MC","Main category"
3014,"Securitisation. Most senior tranche.","x400",,"MC","Main category"
3015,"Specific credit risk adjustments","x401",,"MC","Main category"
3017,"Exposures to institutions","qx35",,"qEC","Exposure classes"
3018,"Correlation Trading Portfolio","ei276",,"_PR","Properties"
3019,"CTP","x1",,"TP","Correlation Trading Portfolio"
3020,"Non-CTP","x2",,"TP","Correlation Trading Portfolio"
3022,"Basic Indicator Approach, Standardised Approach, Advanced measurement approaches","x54",,"AP","Approach"
3023,"Advanced method, Standardised Method, Original Exposure Method","x55",,"AP","Approach"
3024,"Standardised approaches for market risk, Internal models approach for market risk","x56",,"AP","Approach"
3025,"Risk weighted exposure amounts calculated using PD, LGD and M, Risk weighted exposure amounts calculated using RW","x57",,"AP","Approach"
3026,"Risk weighted exposure amounts calculated for equities - PD/LGD approach, Simple Risk Weight approach, Internal models approach","x58",,"AP","Approach"
3027,"Permanent partial use","x59",,"AP","Approach"
3028,"Temporary partial use","x60",,"AP","Approach"
3029,"Target capital ratio","x403",,"MC","Main category"
3030,"Other capital elements or deductions","x404",,"MC","Main category"
3031,"Simplified method","x61",,"AP","Approach"
3032,"Delta plus approach, additional requirements for gamma risk","x62",,"AP","Approach"
3033,"Delta plus approach, additional requirements for vega risk","x63",,"AP","Approach"
3034,"Scenario matrix approach","x64",,"AP","Approach"
3035,"Second loss in ABCP","x4",,"ST","Securitisation structure"
3036,"Index","x405",,"MC","Main category"
3037,"Single name instrument","x406",,"MC","Main category"
3038,"Approaches for specific risk for debt instruments","x65",,"AP","Approach"
3039,"Conservation buffer due to macro-prudential or systemic risk identified at the level of a Member State","x407",,"MC","Main category"
3040,"Amount due 30 days","mi277",,"_PR","Properties"
3041,"Amount due 30 days net of liquid collateral","mi278",,"_PR","Properties"
3042,"Amount of additional collateral","mi279",,"_PR","Properties"
3043,"Payments due 30 days not reflected in the market value","mi280",,"_PR","Properties"
3044,"Inflows","x12",,"BA","Base items"
3045,"Liquid assets","x13",,"BA","Base items"
3046,"Outflows","x14",,"BA","Base items"
3047,"Stable assets","x15",,"BA","Base items"
3048,"Stable funding","x16",,"BA","Base items"
3049,"Encumbered","x8",,"CG","Collateral/Guarantees"
3050,"Non collateralised","x9",,"CG","Collateral/Guarantees"
3053,"Unencumbered","x12",,"CG","Collateral/Guarantees"
3054,"BIS, IMF, EC, MDBs or guaranteed by BIS, IMF, EC, MDBs","x30",,"CT","Counterparty"
3055,"Central Banks or guaranteed by central banks","x31",,"CT","Counterparty"
3056,"Central governments","x32",,"CT","Counterparty"
3057,"Central governments or guaranteed by central governments","x33",,"CT","Counterparty"
3058,"Central governments, central banks, PSEs","x34",,"CT","Counterparty"
3059,"Collective Investment Undertakings","x35",,"CT","Counterparty"
3061,"Counterparties other than retail and financial customers","x37",,"CT","Counterparty"
3062,"Credit Institutions sponsored by a Member State central or regional government","x38",,"CT","Counterparty"
3063,"Financial corporations other than credit institutions","x18",,"CT","Counterparty"
3064,"Member State central or regional government","x40",,"CT","Counterparty"
3067,"PSEs, regional governments and local authorities or guaranteed by PSEs, regional governments and local authorities","x43",,"CT","Counterparty"
3068,"SSPE","x44",,"CT","Counterparty"
3069,"Exposures other than in the form of covered bonds","qx36",,"qEC","Exposure classes"
3074,"Derivatives expected to be payables","x5",,"LQ","Liquidity"
3075,"Derivatives expected to be receivables","x6",,"LQ","Liquidity"
3076,"Derivatives payables","x7",,"LQ","Liquidity"
3078,"Evidence of the client´s withdrawn practice","x9",,"LQ","Liquidity"
3079,"Exempt outflows","x10",,"LQ","Liquidity"
3087,"Higher outflows in 3rd countries","x18",,"LQ","Liquidity"
3092,"Inflows exempt from the cap","x23",,"LQ","Liquidity"
3098,"Lower outflow rate by the CA","x24",,"LQ","Liquidity"
3103,"No evidence of the client´s withdrawn practice","x29",,"LQ","Liquidity"
3112,"Not requiring stable funding","x38",,"LQ","Liquidity"
3120,"To be withdrawn in time of stress","x46",,"LQ","Liquidity"
3122,"Listed on a major index in a recognised exchange","x7",,"MA","Type of market"
3123,"Recognised exchange","x8",,"MA","Type of market"
3125,"All liabilities, Off-balance sheet exposures subject to credit risk","x413",,"MC","Main category"
3126,"Assets other than Cash on hand, derivatives, debt securities, equity instruments, loans and advances and precious metals","x414",,"MC","Main category"
3127,"Collateral given","x415",,"MC","Main category"
3128,"Debt securities issued. Art 52 (4) Directive 2009/65/EC","x416",,"MC","Main category"
3130,"Debt securities issued. Other than covered bonds and Art 52 (4) Directive 2009/65/EC","x418",,"MC","Main category"
3131,"Debt securities. Art 52 (4) Directive 2009/65/EC","x419",,"MC","Main category"
3132,"Equity Instruments, debt securities","x420",,"MC","Main category"
3133,"Financial guarantees given, Other commitments given","x421",,"MC","Main category"
3135,"Liabilities other than derivatives, deposits and debt securities issued","x422",,"MC","Main category"
3136,"Loans and advances, debt securities","x423",,"MC","Main category"
3138,"Non secured lending or capital market driven transaction","x425",,"MC","Main category"
3139,"Off-balance sheet items ""medium risk"" and ""medium/low"" risk. Loan commitments given","x426",,"MC","Main category"
3140,"Other financial liabilities, accruals","x427",,"MC","Main category"
3142,"Own debt securities issued","x429",,"MC","Main category"
3143,"Precious metals other than gold","x430",,"MC","Main category"
3144,"Secured lending or capital market driven transaction","x431",,"MC","Main category"
3145,"Clearing, custody or cash management services","x5",,"PU","Purpose"
3146,"Derived from operating expenses","x6",,"PU","Purpose"
3147,"Established relationship","x7",,"PU","Purpose"
3148,"Institutional protection scheme","x8",,"PU","Purpose"
3152,"Other than promotional funding","x12",,"PU","Purpose"
3153,"Promotional funding","x13",,"PU","Purpose"
3154,"Purposes other than Established relationship and Transactional accounts","x14",,"PU","Purpose"
3155,"To purchase assets other than securities from clients that are not financial","x15",,"PU","Purpose"
3156,"Transactional accounts","x16",,"PU","Purpose"
3157,"> 3 months <= 6 months","x17",,"TI","Time interval"
3158,"> 6 months <= 9 months","x18",,"TI","Time interval"
3159,"> 9 months <= 12 months","x6",,"TI","Time interval"
3160,"> 12 months","x20",,"TI","Time interval"
3161,"Exposure value after application of exemptions and CRM divided by eligible capital","pi281",,"_PR","Properties"
3162,"Exposure value before application of exemptions and CRM divided by eligible capital","pi282",,"_PR","Properties"
3163,"Code of the group to which the connected client belongs","si283",,"_PR","Properties"
3164,"Pillar II adjustments","x432",,"MC","Main category"
3165,"Equity risk treated as credit risk","x32",,"TR","Type of risk"
3166,"Financial instruments which can be subject to market risk requirements","x433",,"MC","Main category"
3171,"IRB Claims or contingent claims excluding equity claims and securitisation positions","qx37",,"qEC","Exposure classes"
3172,"Threshold for holdings in relevant entities where an institution does not have a significant investment","mi284",,"_PR","Properties"
3176,"CRM unfunded credit protection adjusted values (G*) - Outflows","mi285",,"_PR","Properties"
3177,"Cumulative gains and losses due to changes in own credit risk on fair valued liabilities [prudential filter]","mi286",,"_PR","Properties"
3180,"Nominal amount","mi287",,"_PR","Properties"
3182,"Not applicable/ All CTPs","x0",,"TP","Correlation Trading Portfolio"
3183,"LEI code","si288",,"_PR","Properties"
3184,"Advanced IRB Approach","x66",,"AP","Approach"
3185,"Foundation IRB Approach","x67",,"AP","Approach"
3186,"0%,0.2%,0.4%,0.7%","x69",,"PC","Percentages"
3192,"Capital ratio including Pillar II adjustments","x444",,"MC","Main category"
3193,"Entity code","si289",,"_PR","Properties"
3195,"Transitional adjustments. Due to equivalents","x445",,"MC","Main category"
3196,"Transitional adjustments. Due to minority interests","x446",,"MC","Main category"
3197,"Regulatory capital items. Share premium. Retained earnings","x447",,"MC","Main category"
3199,"Assets under reinsurance and insurance contracts","x448",,"MC","Main category"
3200,"Liabilities under reinsurance and insurance contracts","x449",,"MC","Main category"
3201,"Accounting scope of consolidation","x1",,"SC","Scope of consolidation"
3202,"Measurement for Intangible assets. Other than Goodwill","x52",,"PL","Portfolio"
3203,"Financial liabilities designated at fair value through profit or loss. Accounting mismatch","x53",,"PL","Portfolio"
3204,"Financial liabilities designated at fair value through profit or loss. Evaluation on a fair value basis","x54",,"PL","Portfolio"
3205,"Financial liabilities designated at fair value through profit or loss. Hybrid contracts","x55",,"PL","Portfolio"
3206,"Financial assets designated at fair value through profit or loss. Accounting mismatch","x56",,"PL","Portfolio"
3207,"Financial assets designated at fair value through profit or loss. Evaluation on a fair value basis","x57",,"PL","Portfolio"
3208,"Financial assets designated at fair value through profit or loss. Hybrid contracts","x58",,"PL","Portfolio"
3209,"Amount specified for AE purposes","mi290",,"_PR","Properties"
3210,"Asset-specific value","mi291",,"_PR","Properties"
3211,"Asset-specific value. Excess of min coverage required","mi292",,"_PR","Properties"
3213,"Credit rating","si293",,"_PR","Properties"
3214,"Name of credit rating agency","si294",,"_PR","Properties"
3215,"Nominal amount. Excess of min coverage required","mi295",,"_PR","Properties"
3216,"Present value (swap)","mi296",,"_PR","Properties"
